FB-1-1,FB-1-2,FB-1-3,FB-1-4,FB-1-5,FB-1-6,FB-1-7,FB-1-8,SGW-1-1,SGW-1-2,SGW-1-3,SGW-1-4,SGW-1-5,SGW-1-6,SGW-2-1,SGW-2-2,SGW-2-3,SGW-2-4,SGW-2-5,SGW-2-6,SGW-2-7,SGW-2-8,HV-1-1,HV-1-2,HV-1-3,HV-1-4,HV-1-5,HV-1-6,HV-1-7,HV-1-8,HV-2-1,HV-2-2,HV-2-3,HV-2-4,HV-2-5,ICC-1-1,ICC-1-2,ICC-1-3,ICC-1-4,ICC-1-5,ICC-1-6,ICC-2-1,ICC-2-2,ICC-2-3,ICC-2-4,IMN-1-1,IMN-1-2,IMN-1-3,IMN-1-4,IMN-1-5,CF-1-1,CF-1-2,CF-1-3,CF-1-4,BR-1-1,BR-1-2,BR-1-3,BR-1-4,SC-1-1,SC-1-2,SC-1-3,SC-1-4,EML-1-1,EML-1-2,EML-1-3,EML-1-4
7.3911909,5.971203311,6.545150898,6.129974362,5.773799133,11.11958658,6.820486332,7.161115596,7.98389918,7.880381119,5.839400485,3.887778412,4.351595227,3.877255597,7.613944671,8.787263328,10.6036026,9.048362144,10.33998128,5.938174142,6.215182302,5.513148758,6.57654965,5.916184361,5.051653086,5.222693072,6.519512306,5.610585618,6.610882995,6.059552276,6.159444091,6.46269902,11.27309525,8.369456073,5.556411544,9.471870368,9.581304376,10.39202638,9.756333567,6.679807655,5.762883912,7.714572282,9.918822999,6.259903923,5.222693072,11.73060679,7.257391479,12.56599465,6.081703488,8.28829153,62.75464427,66.93838691,61.99588638,49.77621621,-9999,-9999,62.99628483,58.18180009,61.07472682,63.82523077,60.38373123,48.71068474,-9999,74.22257319,67.43062513,63.73528408
8.062313585,5.990495479,7.35453194,5.762883912,6.383521596,10.76231681,6.842042444,8.247320785,11.54864676,6.46269902,6.037427088,4.668946237,4.764394984,4.077325594,9.440874316,8.423991733,8.221226286,11.44920507,10.69340387,5.916184361,6.46269902,6.315975944,9.004266168,8.023021705,3.761558736,5.523958256,7.514335882,6.070624601,6.57654965,6.633819217,5.556411544,10.91301908,13.41164038,14.07217797,5.62143362,10.98754168,11.0438761,10.56795635,9.676302775,7.041925296,6.542299903,7.477236268,11.73060679,6.349712692,5.297756464,12.9792908,7.996921361,16.90754796,6.959217404,8.260061626,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
7.385072135,7.053788563,8.151352845,7.331989213,7.793925401,12.72452963,7.970895532,8.062313585,9.853433052,9.440874316,6.383521596,4.056251998,4.499554184,4.214384964,8.396680765,10.00131432,11.0438761,9.820936211,7.489587714,6.037427088,6.485397964,5.938174142,9.534222061,7.689317429,4.014114473,5.513148758,7.089451801,6.248712363,6.807105133,7.269485919,8.261403844,10.32270686,12.47662467,16.44316218,5.938174142,17.67392592,10.67536467,12.93244907,10.74776069,5.773799133,6.668295878,8.062313585,11.66952435,5.610585618,5.567237716,12.95701175,6.82223275,15.09239157,8.993279148,9.077892023,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
9.137274074,6.762988614,8.945837905,6.565123866,9.885244302,12.71083306,9.353947752,9.796649404,12.45441909,7.452578232,5.806575937,4.806860377,4.605383056,4.277692916,9.740263614,10.80247946,8.423991733,13.33820976,11.58875015,6.46269902,6.737516274,6.8653882,9.708219657,9.487413157,5.567237716,6.092788991,7.765282124,6.037427088,6.853709853,7.714572282,10.6036026,16.05885063,15.80944186,10.85756423,5.905198213,11.60887252,12.12776012,8.931295507,10.67536467,5.806575937,6.026374117,8.221226286,14.80682722,6.553707306,5.719273636,14.57407077,8.03086645,18.62765331,12.62342933,10.53512156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8.953847195,8.702028575,9.682676034,8.642175422,10.84835785,13.96116521,10.97632049,9.54988562,12.41017095,9.788570063,6.622346329,4.38328269,4.987683014,4.341034792,9.692245396,10.98754168,9.077892023,13.4856328,12.95584063,6.417404319,6.530901591,6.725954357,15.29682596,12.88584094,6.259903923,6.714402605,8.702028575,6.679807655,7.07755174,8.53411477,12.3223215,17.04349809,16.31367586,17.25021473,6.137198287,18.5642596,12.95584063,15.32634188,10.25397513,6.259903923,6.98278916,7.957910325,14.09847641,6.877077557,5.773799133,18.13403837,12.17062971,17.42507694,10.96884813,12.72452963,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
13.27986601,8.806562008,13.19301172,11.55064747,9.004266168,19.23143315,12.45441909,12.44001465,12.56599465,8.716174041,6.259903923,5.094348707,4.743172704,4.499554184,10.85756423,10.44440719,12.54356963,10.83916172,8.687906985,6.622346329,6.888777996,6.508131983,16.0904048,12.45441909,6.103881167,7.07755174,9.137274074,6.923946526,6.923946526,9.182096276,12.34420347,17.46033633,16.05885063,18.95292054,6.248712363,18.91357054,14.39230855,15.90234395,12.9792908,8.396680765,7.101364278,10.42690938,15.56531591,6.947448951,5.993253038,22.26725116,9.665161698,21.67939811,14.66405894,11.57870666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
15.2380286,14.72261436,15.99599591,10.47951615,12.06172014,16.7613674,12.63360245,12.61101087,15.62585934,11.15770089,6.947448951,5.222693072,4.796241364,4.58420671,9.886061631,11.7715699,10.32270686,11.87483284,13.04999483,6.959217404,7.29371564,7.161115596,17.92758239,14.58372504,7.065664019,7.526732772,8.589715405,7.452578232,7.305851082,10.44440719,18.22349492,24.7317318,16.7730654,21.5716978,6.137198287,13.51042274,13.94170089,13.6102171,9.837168229,6.622346329,7.305851082,10.6214842,16.90754796,5.839400485,6.170577482,21.24813478,13.14270993,24.78733474,14.66683999,15.38560945,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19.55640173,18.99237927,20.44452365,13.14509922,10.1014316,25.23782304,15.09239157,14.44664227,14.66683999,11.1959896,7.245310547,5.329974626,5.405270174,4.775008692,10.25397513,12.12776012,13.91580696,15.20874667,13.41164038,7.173104186,7.137176975,7.269485919,19.23143315,18.75725126,6.440034641,7.829052047,9.756333567,7.07755174,7.501954224,11.54864676,19.76319176,35.43035069,17.38991359,23.13414993,6.519512306,20.61964093,14.94866782,18.71844001,13.31385676,6.783866981,6.587984721,11.40975165,14.83504612,7.269485919,6.037427088,29.36734397,17.28499685,32.81157692,18.33803323,12.98398788,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
24.23826571,18.17310311,19.86976301,17.80558332,12.00038561,21.98036042,19.43369495,21.24813478,16.37824442,11.6898371,6.565123866,4.806860377,5.094348707,4.700748039,11.85408183,11.85408183,10.51477717,16.12204386,13.46090589,7.464899802,7.35453194,6.923946526,21.02085428,18.14890691,6.714402605,9.004266168,10.6214842,8.023021705,8.247990894,11.44920507,20.27134275,24.9550832,21.47860563,35.09002522,6.633819217,21.29397223,22.04503552,16.73967196,13.96766169,6.912212408,7.588948689,11.87483284,17.28499685,7.40343924,6.304746111,38.57628028,21.80671444,42.67398132,18.11176614,17.85461256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
27.64858338,24.67628471,26.83517422,15.84032634,16.28152186,28.03414592,23.49499113,22.98165656,19.03194704,9.935253809,7.477236268,5.4915419,5.276294044,4.870613511,10.82080018,13.24116657,11.15770089,17.92758239,10.51477717,6.737516274,7.464899802,7.440271473,22.18963449,32.04022984,7.452578232,8.730343493,10.15196008,8.423991733,8.53411477,12.95584063,22.6307803,44.9606165,19.03194704,28.4922649,6.126085758,15.17954225,15.03467418,19.55640173,14.66683999,11.66952435,7.22118889,10.00131432,17.89104752,6.237528278,6.46269902,40.51680314,25.46689075,39.29133502,21.38603145,19.15130794,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
