FB-1-1,FB-1-2,FB-1-3,FB-1-4,FB-1-5,FB-1-6,FB-1-7,FB-1-8,SGW-1-1,SGW-1-2,SGW-1-3,SGW-1-4,SGW-1-5,SGW-1-6,SGW-2-1,SGW-2-2,SGW-2-3,SGW-2-4,SGW-2-5,SGW-2-6,SGW-2-7,SGW-2-8,HV-1-1,HV-1-2,HV-1-3,HV-1-4,HV-1-5,HV-1-6,HV-1-7,HV-1-8,HV-2-1,HV-2-2,HV-2-3,HV-2-4,HV-2-5,ICC-1-1,ICC-1-2,ICC-1-3,ICC-1-4,ICC-1-5,ICC-1-6,ICC-2-1,ICC-2-2,ICC-2-3,ICC-2-4,IMN-1-1,IMN-1-2,IMN-1-3,IMN-1-4,IMN-1-5,CF-1-1,CF-1-2,CF-1-3,CF-1-4,BR-1-1,BR-1-2,BR-1-3,BR-1-4,SC-1-1,SC-1-2,SC-1-3,SC-1-4,EML-1-1,EML-1-2,EML-1-3,EML-1-4
0.340112377,0.335840391,0.236544068,0.263268954,0.254896657,0.187514459,0.127294262,0.176660386,0.762065626,0.522,0.299264086,0.282017828,0.231919365,0.303507223,0.659660694,0.722735238,0.736644356,0.674092719,0.516769278,0.385686427,0.403239631,0.403335567,0.784964144,0.489553797,0.499726236,0.319953247,0.3388972,0.369997835,0.40136876,0.413666607,0.731255069,0.766427105,0.682518418,0.356235263,0.362620212,0.710094983,0.631812848,0.427384265,0.438655804,0.334736188,0.29879556,0.796787036,0.609783083,0.585424591,0.510657399,0.370666745,0.396639742,0.386877319,0.296031128,0.246586538,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.364944571,0.400174267,0.244947458,0.289005477,0.302503815,0.209019502,0.136076505,0.185270329,0.773977441,0.534683938,0.302552702,0.297082658,0.245275574,0.311749599,0.671838746,0.767809524,0.750520703,0.711200719,0.531979375,0.402275091,0.41764977,0.417858527,0.785058332,0.498626223,0.51026616,0.355366234,0.367034267,0.379357143,0.41797504,0.418327639,0.741212436,0.779979466,0.716703094,0.364836259,0.379865526,0.746409365,0.645447345,0.43463626,0.462179226,0.344922722,0.312146161,0.8236098,0.627209201,0.612678019,0.533767738,0.415382433,0.418012924,0.442324421,0.305214008,0.282373252,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.377471526,0.41509772,0.273791525,0.303303546,0.309085865,0.214574311,0.155764169,0.190436295,0.775236413,0.558186528,0.309129935,0.358606159,0.254308385,0.326982343,0.702235162,0.780072381,0.783564379,0.723713882,0.546566107,0.451326053,0.460025346,0.476316495,0.796926041,0.52841521,0.548326996,0.377532468,0.384066794,0.382917749,0.430052335,0.426678655,0.753004055,0.793531828,0.730270138,0.372859576,0.382114914,0.750457525,0.732367263,0.484614595,0.462179226,0.398777758,0.334751156,0.838240398,0.708836803,0.674871738,0.6071532,0.422642156,0.423392569,0.447903288,0.315175097,0.290515734,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.388668185,0.426760586,0.289689831,0.334759297,0.34082397,0.289167451,0.203728724,0.23270329,0.804676997,0.570310881,0.310176313,0.360818476,0.307115591,0.377792937,0.783194849,0.789904762,0.783564379,0.74884808,0.612642758,0.453328133,0.476023041,0.47814712,0.853533126,0.561776019,0.58530038,0.387335065,0.409198121,0.420965368,0.485205314,0.44726488,0.790911927,0.861806982,0.765416257,0.411050563,0.396267319,0.763078261,0.734923731,0.489932725,0.471513917,0.431341268,0.345522664,0.847529667,0.754170913,0.70020345,0.647089487,0.435267762,0.472245557,0.453140591,0.37385214,0.310620629,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.413167806,0.460118893,0.302635593,0.33531277,0.380406436,0.31400538,0.234225303,0.25673286,0.833245984,0.62188601,0.372958988,0.39,0.311979412,0.39,0.791963046,0.822274286,0.795743619,0.788221395,0.693929506,0.55,0.53,0.51,0.869545114,0.580849544,0.612737643,0.430254545,0.439088537,0.47,0.5,0.494457831,0.802004783,0.873511294,0.806224214,0.411435682,0.441629992,0.874283612,0.742471399,0.490537058,0.525655126,0.442696749,0.41,0.902916932,0.788237007,0.79,0.7,0.446209954,0.501760905,0.485019829,0.411361868,0.31715472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.442323462,0.499747557,0.310811864,0.349334102,0.408447774,0.338525891,0.267134585,0.283893318,0.85,0.63,-9999,-9999,-9999,-9999,0.87,0.87,0.88,0.828457686,0.723851008,-9999,-9999,-9999,0.88,0.588493241,0.613741445,-9999,-9999,-9999,-9999,-9999,0.817464906,0.882956879,0.87,0.447380141,-9999,0.89,0.827808742,0.53,0.543428377,0.447289039,-9999,0.91,0.814179648,-9999,-9999,0.475459274,0.537382876,0.523388768,0.452762646,0.352338287,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.494094153,0.561447883,0.373950847,0.39259729,0.438382577,0.372806994,0.308633094,0.319898536,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.482718998,0.584491115,0.569841371,0.530894942,0.393653846,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.54608656,0.618508143,0.450376271,0.457169213,0.4540713,0.388995293,0.348201439,0.360521815,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.554053671,0.642504039,0.62312524,0.643268482,0.458693182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.593312073,0.655503257,0.4757,0.476171807,0.473005965,0.400739744,0.35022811,0.371793013,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.604345667,0.666494346,0.647717795,0.669571984,0.47527972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.604952164,0.673311075,0.522486441,0.525061978,0.512408101,0.430180229,0.399061239,0.403962893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.606870789,0.711567044,0.695992069,0.765291829,0.512574301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.655170843,0.694003257,0.551216949,0.540651485,0.529268969,0.431449899,0.414020004,0.412494564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.633068921,0.766817447,0.739598311,0.800311284,0.535493881,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.674792711,0.749809446,0.569159322,0.541573941,0.539547787,0.44930464,0.426662572,0.424313669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.649692635,0.78368336,0.744494051,0.803579767,0.558916084,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
0.68377221,0.77,0.570181356,0.56279043,0.550006936,0.463747142,0.444516582,0.438480939,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.695460456,0.787027464,0.75451324,0.84077821,0.571381119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
